vp;trial;timest;timeend;x;y;duration;roi
vpja56;1;372;581;-349,4;-181,6;209;255000
vpja56;1;597;1302;-326,5;-161,5;705;255000
vpja56;1;1325;1498;-305,1;-203,5;173;255000
vpja56;1;1564;1945;103,5;244,8;381;255
vpja56;1;2004;2337;-492,4;401,3;333;255255000
vpja56;1;2397;2831;-517,9;-134;434;0
vpja56;1;2860;3246;-593,1;-77,3;386;0
vpja56;1;3256;3465;-594,7;-69,2;209;0
vpja56;1;3545;3966;423,7;42,5;421;0
vpja56;1;4009;4246;573,2;-87,9;237;0
vpja56;1;4345;4515;111;-357;170;0
vpja56;1;4568;4758;-255,3;-382,6;190;0
vpja56;1;4793;5210;-346,9;-275,5;417;255000
vpja56;1;5231;5359;-345,7;-314,2;128;255000
vpja56;1;5400;5688;-518;-300,3;288;0
vpja56;1;5736;6089;-160,6;-399,6;353;0
vpja56;1;6142;6416;-22,4;-80,9;274;0
vpja56;1;6461;6663;-238,7;82,5;202;2,55e+08
vpja56;1;6707;6899;-324,8;-126,1;192;255000
vpja56;1;6923;7227;-305,2;-167,6;304;255000
vpja56;1;7242;7490;-311,6;-151,8;248;255000
vpja56;1;7522;7795;-338,2;-290,6;273;255000
vpja56;1;7832;8178;-286,5;-163,1;346;255000
vpja56;1;8243;8545;124,4;256,4;302;255
vpja56;1;8590;8854;-106,4;433;264;0
vpja56;1;8862;9211;-118,8;443,5;349;0
vpja56;1;9272;9507;472,8;408,9;235;0
vpja56;1;9563;9771;-0,100000000000023;274,6;208;0
vpja56;1;9828;10000;469,5;226,4;172;0
vpja56;2;235;399;69;-89,1;164;255000
vpja56;2;421;1259;78,6999999999999;-105,8;838;255000
vpja56;2;1310;1435;-141,5;161;125;0
vpja56;2;1463;1643;-200,2;237,3;180;255255000
vpja56;2;1688;1868;-191,5;28,1;180;0
vpja56;2;1911;2101;-239,5;-178,3;190;0
vpja56;2;2149;2442;-490,6;-49,6;293;0
vpja56;2;2483;2624;-426;-233,8;141;0
vpja56;2;2668;3014;-170,9;-291;346;0
vpja56;2;3084;3204;400;171;120;0
vpja56;2;3240;3471;423,4;324,9;231;255
vpja56;2;3494;3686;359,1;335,7;192;255
vpja56;2;3705;3926;386,6;371,5;221;255
vpja56;2;3964;4214;383,6;165,4;250;0
vpja56;2;4265;4485;111,7;-91,3;220;2,55e+08
vpja56;2;4497;4714;88,5000000000001;-102,9;217;255000
vpja56;2;4739;5120;136,6;-154,8;381;0
vpja56;2;5152;5453;55,9;-114,1;301;255000
vpja56;2;5469;6133;95,1;-116,4;664;255000
vpja56;2;6184;6434;375;107,5;250;0
vpja56;2;6454;6654;409,6;141,9;200;0
vpja56;2;6694;7081;560,3;267,7;387;0
vpja56;2;7121;7410;412;175,3;289;0
vpja56;2;7431;7695;442,9;216,8;264;0
vpja56;2;7709;7906;462;239,5;197;0
vpja56;2;7968;8271;-81;91,1;303;0
vpja56;2;8314;8490;-58,1999999999999;-129,6;176;0
vpja56;2;8528;8724;28,7;-267,7;196;0
vpja56;2;8767;8906;-145,1;-361,5;139;0
vpja56;2;8959;9386;-464,4;-338,1;427;0
vpja56;2;9460;9666;241,9;-99,7;206;0
vpja56;2;9690;10000;217,4;-153,2;310;0
vpja56;3;220;338;-208,954861111111;-156,802083333333;118;255000
vpja56;3;358;699;-264,854861111111;-169,802083333333;341;0
vpja56;3;765;888;-348,454861111111;223,197916666667;123;2,55e+08
vpja56;3;928;1256;-477,754861111111;363,997916666667;328;255
vpja56;3;1302;1470;-140,654861111111;370,297916666667;168;255255000
vpja56;3;1526;1646;-244,054861111111;-95,3020833333333;120;2,55e+08
vpja56;3;1685;1866;-233,954861111111;-244,702083333333;181;255000
vpja56;3;1894;2071;-250,554861111111;-303,102083333333;177;0
vpja56;3;2124;2313;174,945138888889;-216,602083333333;189;0
vpja56;3;2352;2552;352,945138888889;-302,502083333333;200;0
vpja56;3;2606;3099;366,645138888889;30,4979166666667;493;0
vpja56;3;3157;3552;-12,554861111111;-194,402083333333;395;0
vpja56;3;3574;3916;18,6451388888889;-220,802083333333;342;0
vpja56;3;3965;4144;305,945138888889;-294,502083333333;179;0
vpja56;3;4166;4602;358,545138888889;-305,102083333333;436;0
vpja56;3;4641;4921;245,945138888889;-227,802083333333;280;0
vpja56;3;4979;5228;313,345138888889;83,7979166666667;249;0
vpja56;3;5250;5567;378,645138888889;101,597916666667;317;0
vpja56;3;5617;6005;273,445138888889;-183,602083333333;388;0
vpja56;3;6046;6206;85,545138888889;-242,602083333333;160;0
