vp;trial;timest;timeend;x;y;duration;roi
vpja05;1;495;662;-37,3970745727845;-318,497655265852;167;255000
vpja05;1;687;1055;-54,3970745727845;-371,297655265852;368;255000
vpja05;1;1065;1381;-47,0970745727844;-384,897655265852;316;255000
vpja05;1;1411;1537;-97,7970745727845;-389,697655265851;126;0
vpja05;1;1559;1928;-46,4970745727844;-392,497655265852;369;255000
vpja05;1;1946;2119;-35,2970745727845;-367,297655265852;173;255000
vpja05;1;2195;2389;-453,897074572784;208,002344734148;194;0
vpja05;1;2435;2650;-488,097074572784;340,502344734148;215;255
vpja05;1;2686;2851;-538,597074572784;427,602344734149;165;255
vpja05;1;2926;3035;107,402925427215;288,202344734148;109;0
vpja05;1;3081;3297;234,602925427215;230,502344734148;216;255255000
vpja05;1;3340;3827;447,602925427215;342,002344734148;487;255255000
vpja05;1;3868;4032;324,202925427216;293,102344734148;164;255255000
vpja05;1;4060;4367;264,702925427216;255,102344734148;307;255255000
vpja05;1;4390;4474;219,502925427216;209,302344734149;84;0
vpja05;1;4557;4701;272,502925427216;-176,697655265851;144;0
vpja05;1;4755;4838;-39,3970745727845;-350,297655265852;83;255000
vpja05;1;4965;5129;-53,7970745727845;-395,797655265852;164;255000
vpja05;1;5179;5641;-390,297074572784;-325,897655265852;462;0
vpja05;1;5683;5903;-539,997074572784;-329,897655265852;220;0
vpja05;1;5968;6219;-47,0970745727844;-380,497655265852;251;255000
vpja05;1;6238;6331;-34,8970745727845;-416,697655265851;93;255000
vpja05;1;6467;6713;275,502925427216;-327,397655265852;246;0
vpja05;1;6736;6937;344,402925427215;-311,397655265852;201;0
vpja05;1;6971;7153;257,302925427216;-310,197655265851;182;0
vpja05;1;7174;7458;230,002925427216;-270,597655265852;284;0
vpja05;1;7495;7594;84,7029254272156;-195,997655265852;99;2,55e+08
vpja05;1;7644;8015;-40,1970745727845;-409,697655265851;371;255000
vpja05;1;8084;8268;-148,397074572785;123,502344734148;184;0
vpja05;1;8306;8492;-70,5970745727844;124,902344734149;186;2,55e+08
vpja05;1;8554;8674;-416,597074572784;344,902344734149;120;0
vpja05;1;8731;8946;-378,997074572784;118,402344734149;215;0
vpja05;1;8970;9173;-404,297074572784;60,6023447341485;203;0
vpja05;1;9224;9596;-581,397074572785;148,302344734149;372;0
vpja05;1;9641;9901;-503,997074572784;379,402344734149;260;255
vpja05;1;9922;10000;-539,397074572785;421,002344734148;78;0
vpja05;2;229;417;-39,3;-204,2;188;255000
vpja05;2;434;1781;-71,3;-230,4;1347;255000
vpja05;2;1851;2289;-446,2;185,2;438;255
vpja05;2;2308;3156;-486,3;188,7;848;255
vpja05;2;3188;3388;-562,5;220,1;200;0
vpja05;2;3621;3773;-468,3;190,6;152;255
vpja05;2;3783;4292;-478,8;186,5;509;255
vpja05;2;4312;4490;-456,2;173;178;255
vpja05;2;4519;4782;-489,4;119,1;263;0
vpja05;2;4822;5039;-519;22,3;217;0
vpja05;2;5066;5244;-428,9;-58,8000000000001;178;0
vpja05;2;5268;5750;-425,1;-119,1;482;0
vpja05;2;5820;5991;134,4;45,5999999999999;171;2,55e+08
vpja05;2;6040;6321;345,7;154,2;281;255255000
vpja05;2;6343;6769;345,4;104,6;426;255255000
vpja05;2;6793;6907;298,2;96,3;114;255255000
vpja05;2;7137;7347;282,6;77,4;210;255255000
vpja05;2;7355;7632;272,4;86,0999999999999;277;255255000
vpja05;2;7656;8137;322,3;141,6;481;255255000
vpja05;2;8158;8427;350,5;121,4;269;255255000
vpja05;2;8453;8532;370,8;61,0999999999999;79;255255000
vpja05;2;8608;8746;485,3;-226,9;138;0
vpja05;2;8771;9255;525,4;-292,1;484;0
vpja05;2;9288;9590;564,1;-220,3;302;0
vpja05;2;9612;9975;586;-237,5;363;0
vpja05;3;289;535;93;170,4;246;255255000
vpja05;3;602;755;-542,2;368;153;255
vpja05;3;833;1179;-396,1;-244,3;346;255000
vpja05;3;1196;1346;-415;-243,4;150;255000
vpja05;3;1431;1739;-492;375;308;255
vpja05;3;1761;2021;-490,7;329,6;260;255
vpja05;3;2040;3441;-488,2;280,8;1401;255
vpja05;3;3472;3534;-419,6;303,9;62;0
vpja05;3;3589;3728;35,7;226,2;139;255255000
vpja05;3;3753;3999;84,0999999999999;193,3;246;255255000
vpja05;3;4023;4324;111,4;185,3;301;255255000
vpja05;3;4375;4499;107,8;9,39999999999998;124;0
vpja05;3;4539;4794;273,7;-48;255;0
vpja05;3;4852;5139;395,6;-183,3;287;0
vpja05;3;5155;5431;407,6;-192,9;276;0
vpja05;3;5531;5731;-493,2;-270,6;200;255000
vpja05;3;5768;6262;-398,7;-260,7;494;255000
vpja05;3;6277;6475;-398,2;-245,9;198;255000
vpja05;3;6490;6804;-408,8;-262,7;314;255000
vpja05;3;6881;7224;-510,6;340,5;343;255
vpja05;3;7240;7525;-487,9;310,4;285;255
vpja05;3;7532;7765;-487,6;299,5;233;255
vpja05;3;7774;8190;-498,2;287;416;255
vpja05;3;8209;8380;-506,9;263,5;171;255
vpja05;3;8427;8722;-331,8;181,8;295;0
vpja05;3;8761;8897;-423,1;221,2;136;0
vpja05;3;9184;9280;-490,7;398,4;96;255
vpja05;3;9338;9491;-247,5;335;153;0
vpja05;3;9536;9772;-460,7;357,4;236;255
vpja05;3;9798;10000;-507,5;325,5;202;255
vpja05;4;230;350;-11,1763066202092;-237,057142857143;120;255000
vpja05;4;386;744;-36,2763066202091;-311,857142857143;358;255000
vpja05;4;912;1003;-31,6763066202092;-309,757142857143;91;255000
vpja05;4;1078;1421;-528,976306620209;124,342857142857;343;255
vpja05;4;1463;1951;-549,376306620209;216,942857142857;488;255
vpja05;4;1975;2253;-535,076306620209;282,242857142857;278;255
vpja05;4;2288;2493;-406,676306620209;344,842857142857;205;0
vpja05;4;2528;2933;-463,176306620209;379,042857142857;405;255
vpja05;4;2951;3124;-462,376306620209;355,642857142857;173;255
vpja05;4;3176;3436;-193,476306620209;402,542857142857;260;0
vpja05;4;3486;3690;13,2236933797909;362,342857142857;204;0
vpja05;4;3730;4020;177,823693379791;303,442857142857;290;255255000
vpja05;4;4041;4363;215,923693379791;305,142857142857;322;255255000
vpja05;4;4388;4670;242,723693379791;237,942857142857;282;2,55e+08
vpja05;4;4696;4898;262,123693379791;161,042857142857;202;2,55e+08
vpja05;4;4937;5260;375,823693379791;219,442857142857;323;0
vpja05;4;5302;5431;430,823693379791;144,242857142857;129;0
vpja05;4;5517;5774;-283,676306620209;-195,457142857143;257;0
vpja05;4;5816;6305;-292,176306620209;-274,657142857143;489;0
vpja05;4;6358;6587;-70,7763066202091;-310,557142857143;229;0
vpja05;4;6610;6831;-21,9763066202091;-307,357142857143;221;255000
vpja05;4;6845;7074;-43,6763066202092;-312,057142857143;229;255000
vpja05;4;7090;7284;-66,4763066202091;-314,357142857143;194;255000
vpja05;4;7358;7571;-467,176306620209;30,0428571428572;213;0
vpja05;4;7632;7846;-82,7763066202091;114,742857142857;214;2,55e+08
vpja05;4;7883;8029;-158,776306620209;202,342857142857;146;2,55e+08
vpja05;4;8089;8246;-434,976306620209;218,342857142857;157;0
vpja05;4;8270;8610;-462,076306620209;191,842857142857;340;255
vpja05;4;8648;9038;-528,376306620209;252,142857142857;390;255
vpja05;4;9058;9443;-506,076306620209;207,042857142857;385;255
vpja05;4;9633;9836;-471,076306620209;429,342857142857;203;0
vpja05;4;9888;10000;-260,376306620209;385,542857142857;112;0
vpja05;5;252;450;-64,3;-199,7;198;255000
vpja05;5;472;858;-82,3;-245,2;386;255000
vpja05;5;871;1247;-55,3;-234;376;255000
vpja05;5;1274;1415;-83,9;-202,5;141;255000
vpja05;5;1472;1728;-115,9;170,2;256;2,55e+08
vpja05;5;1762;1998;-55,6999999999999;265,9;236;255
vpja05;5;2028;2231;-18,1999999999999;204,1;203;2,55e+08
vpja05;5;2255;2439;27,4000000000001;194,4;184;2,55e+08
