vp;trial;timest;timeend;x;y;duration;roi
vpja89;1;470;780;130,140146326277;-215,847089041096;310;255000
vpja89;1;1086;1371;44,2401463262764;-177,147089041096;285;2,55e+08
vpja89;1;1451;1736;-413,759853673724;108,352910958904;285;255
vpja89;1;1823;1935;91,1401463262765;-172,247089041096;112;2,55e+08
vpja89;1;1968;2381;130,440146326276;-262,947089041096;413;255000
vpja89;1;2440;2690;-90,9598536737236;-211,747089041096;250;0
vpja89;1;2749;2870;-321,459853673724;-268,647089041096;121;0
vpja89;1;2924;3063;-79,8598536737236;-394,447089041096;139;0
vpja89;1;3189;3516;-39,5598536737235;-493,547089041096;327;NA
vpja89;1;3612;3841;210,640146326277;211,452910958904;229;255255000
vpja89;1;3945;4177;-496,559853673724;363,452910958904;232;0
vpja89;1;4244;4588;-420,859853673724;63,652910958904;344;255
vpja89;1;4639;4822;-401,259853673724;-159,747089041096;183;0
vpja89;1;4871;5141;-96,3598536737236;-195,347089041096;270;0
vpja89;1;5169;5371;-27,0598536737235;-201,947089041096;202;0
vpja89;1;5412;5694;150,640146326277;-278,547089041096;282;255000
vpja89;1;5805;6279;204,540146326276;143,252910958904;474;255255000
vpja89;1;6406;6551;-415,759853673724;155,552910958904;145;255
vpja89;1;6657;6911;-436,159853673724;47,5529109589041;254;255
vpja89;1;7051;7204;194,940146326276;-367,047089041096;153;255000
vpja89;1;7263;7588;445,340146326276;-392,147089041096;325;0
vpja89;1;7611;8127;421,340146326276;-437,047089041096;516;0
vpja89;1;8139;8327;417,840146326276;-407,147089041096;188;0
vpja89;1;8385;8580;116,340146326276;-349,347089041096;195;255000
vpja89;1;8638;8912;-66,4598536737236;-362,347089041096;274;0
vpja89;1;8937;9213;-89,9598536737236;-422,947089041096;276;0
vpja89;1;9271;9612;-98,5598536737235;-231,547089041096;341;0
vpja89;1;9637;9740;-52,4598536737236;-265,247089041096;103;0
vpja89;1;9891;10000;-42,7598536737236;-270,947089041096;109;0
vpja89;2;465;767;59,8401463262765;-125,247089041096;302;2,55e+08
vpja89;2;875;1175;121,340146326276;-312,147089041096;300;255000
vpja89;2;1195;1683;133,740146326276;-345,247089041096;488;255000
vpja89;2;1758;2137;511,440146326276;47,652910958904;379;0
vpja89;2;2222;2520;-85,7598536737236;-0,347089041095956;298;255255000
vpja89;2;2580;2757;-267,559853673724;4,35291095890409;177;0
vpja89;2;2776;2971;-289,659853673724;-20,0470890410959;195;0
vpja89;2;3007;3282;-189,459853673724;31,152910958904;275;255255000
vpja89;2;3774;3910;101,840146326276;-180,947089041096;136;2,55e+08
vpja89;2;4065;4302;91,5401463262764;-200,747089041096;237;2,55e+08
vpja89;2;4338;4679;118,140146326277;-308,947089041096;341;255000
vpja89;2;4747;4976;435,740146326276;40,7529109589041;229;255
vpja89;2;5002;5174;483,340146326276;72,5529109589041;172;255
vpja89;2;5267;5449;-103,259853673724;44,9529109589041;182;255255000
vpja89;2;5475;6056;-154,659853673724;27,2529109589041;581;255255000
vpja89;2;6096;6303;13,5401463262764;-38,9470890410959;207;255255000
vpja89;2;6375;6621;505,740146326276;87,4529109589041;246;255
vpja89;2;6717;6950;83,3401463262765;-320,247089041096;233;255000
vpja89;2;6977;7303;138,340146326276;-353,547089041096;326;255000
vpja89;2;7330;7488;92,6401463262765;-303,547089041096;158;255000
vpja89;2;7497;8337;93,4401463262765;-315,347089041096;840;255000
vpja89;2;8366;8769;152,640146326277;-331,247089041096;403;0
vpja89;2;8906;9009;71,9401463262765;-257,347089041096;103;2,55e+08
vpja89;2;9177;9562;57,0401463262764;-166,847089041096;385;2,55e+08
vpja89;2;9632;9894;-314,859853673724;33,652910958904;262;0
vpja89;2;9957;10000;-544,259853673724;10,5529109589041;43;0
vpja89;3;410;537;-30,3;-190,7;127;255000
vpja89;3;574;924;-22,1;-269,3;350;255000
vpja89;3;939;1339;-30,9;-298,1;400;255000
vpja89;3;1405;1704;-11,7;-281,6;299;255000
vpja89;3;1786;1943;-371;259,4;157;255255000
vpja89;3;1963;2037;-391;214,7;74;255255000
vpja89;3;2124;2340;456,8;223,1;216;255
vpja89;3;2366;2591;484,1;154,8;225;255
vpja89;3;2622;2842;485,8;243,2;220;255
