vp;trial;timest;timeend;x;y;duration;roi
vpja84;1;339;744;-148,8;-224,3;405;0
vpja84;1;813;1010;-466,8;-557,8;197;NA
vpja84;1;1026;1234;-495,3;-549,4;208;NA
vpja84;1;1281;1458;-526,4;-253,3;177;0
vpja84;1;1501;2057;-485,8;27,2;556;0
vpja84;1;2081;2242;-412;26,7;161;0
vpja84;1;2307;2484;-120,3;-478,5;177;0
vpja84;1;2509;2772;-92,8000000000001;-549,2;263;NA
vpja84;1;2832;3024;191,1;-78,9;192;0
vpja84;1;3048;3493;124,8;-58,1;445;0
vpja84;1;3525;3739;91,9;53,6;214;255
vpja84;1;3792;4166;326,2;-148,8;374;0
vpja84;1;4188;4361;355,9;-131,9;173;0
vpja84;1;4388;4536;368;-37,9;148;0
vpja84;1;4557;4784;416,6;-60,3;227;0
vpja84;1;4837;4991;603,5;-282,6;154;0
vpja84;1;5039;5234;358,5;-20,2;195;0
vpja84;1;5270;5458;316,2;-151,1;188;0
vpja84;1;5512;5644;-200,1;-238,5;132;0
vpja84;1;5667;5919;-137,2;-239,2;252;0
vpja84;1;5929;6249;-120,9;-232,5;320;0
vpja84;1;6282;6417;-171,7;-107,1;135;0
vpja84;1;6463;6842;-490,9;-257,2;379;0
vpja84;1;6872;7035;-487,8;-159,9;163;0
vpja84;1;7052;7615;-483,3;-130,4;563;0
vpja84;1;7657;7775;-504;-277,7;118;0
vpja84;1;7846;8068;-84,5;-574,5;222;NA
vpja84;1;8086;8336;-93,6;-527,2;250;NA
vpja84;1;8379;8604;179,5;-530;225;NA
vpja84;1;8662;8818;572,2;-366,2;156;0
vpja84;1;8870;9186;572,6;-27,6;316;0
vpja84;1;9227;9395;522,8;104,3;168;0
vpja84;1;9433;9601;280,1;139,1;168;0
vpja84;1;9644;9842;133,8;-15,7;198;0
vpja84;1;9886;10000;134,1;263;114;0
vpja84;2;142;237;3,08482758620687;43,2451724137932;95;255255000
vpja84;2;306;463;-333,815172413793;-191,754827586207;157;255000
vpja84;2;509;784;-351,915172413793;59,3451724137932;275;2,55e+08
vpja84;2;832;1043;-590,815172413793;386,345172413793;211;0
vpja84;2;1119;1298;23,9848275862068;-1,25482758620683;179;255255000
vpja84;2;1320;1449;13,4848275862068;-56,4548275862068;129;255255000
vpja84;2;1519;1728;513,684827586207;-292,454827586207;209;0
vpja84;2;1753;1965;479,984827586207;-215,254827586207;212;0
vpja84;2;1979;2599;455,084827586207;-192,254827586207;620;0
vpja84;2;2655;2846;126,884827586207;-474,854827586207;191;0
vpja84;2;2870;3101;51,3848275862068;-480,254827586207;231;NA
vpja84;2;3121;3361;21,0848275862069;-451,554827586207;240;0
vpja84;2;3384;3709;76,1848275862068;-476,954827586207;325;0
vpja84;2;3744;4016;172,784827586207;-475,854827586207;272;0
vpja84;2;4062;4440;-76,8151724137932;-304,154827586207;378;0
vpja84;2;4467;4695;-174,715172413793;-316,954827586207;228;0
vpja84;2;4718;5021;-239,515172413793;-317,554827586207;303;0
vpja84;2;5033;5360;-236,815172413793;-290,654827586207;327;0
vpja84;2;5398;5689;-86,5151724137932;-308,854827586207;291;0
vpja84;2;5728;5946;53,0848275862069;-141,454827586207;218;0
vpja84;2;5992;6279;-272,615172413793;-144,854827586207;287;0
vpja84;2;6321;6612;-232,515172413793;-311,054827586207;291;0
vpja84;2;6620;6973;-228,415172413793;-324,054827586207;353;0
vpja84;2;6997;7248;-171,515172413793;-315,754827586207;251;0
vpja84;2;7277;7589;-68,7151724137932;-302,054827586207;312;0
vpja84;2;7609;7887;-19,7151724137932;-297,554827586207;278;0
vpja84;2;7902;8266;2,88482758620682;-296,254827586207;364;0
vpja84;2;8308;8560;38,9848275862068;-466,354827586207;252;0
vpja84;2;8576;8709;54,1848275862068;-489,054827586207;133;NA
vpja84;2;8739;9164;-58,0151724137932;-430,854827586207;425;0
vpja84;2;9204;9454;111,584827586207;-454,554827586207;250;0
vpja84;2;9485;9742;196,684827586207;-484,254827586207;257;NA
vpja84;2;9789;9954;476,384827586207;-368,354827586207;165;0
vpja84;3;327;545;55,4410714285714;-16,4239285714285;218;255000
vpja84;3;591;738;-15,8589285714286;-225,723928571429;147;0
vpja84;3;753;953;-37,4589285714286;-209,123928571429;200;0
vpja84;3;1000;1217;-346,558928571429;-206,423928571429;217;0
vpja84;3;1267;1488;-521,258928571429;62,4760714285715;221;0
vpja84;3;1523;1940;-604,758928571429;143,376071428571;417;0
vpja84;3;1996;2173;-13,7589285714287;95,6760714285715;177;2,55e+08
