vp;trial;timest;timeend;x;y;duration;roi
vpja59;1;416;470;88,8000000000001;-255,7;54;2,55e+08
vpja59;1;492;669;96,9;-295;177;255000
vpja59;1;681;1709;90,9999999999999;-284,9;1028;255000
vpja59;1;1716;2061;105,2;-290,1;345;255000
vpja59;1;2073;2420;94,8000000000001;-292,7;347;255000
vpja59;1;2495;2598;420,2;27,8;103;255
vpja59;1;2635;2838;441,3;106,8;203;255
vpja59;1;2854;4142;461,2;76,8;1288;255
vpja59;1;4221;5376;103,4;-303,2;1155;255000
vpja59;1;5385;6149;91,9;-315,6;764;255000
vpja59;1;6179;6612;115,4;-311;433;255000
vpja59;1;6627;6765;95,1999999999999;-314,3;138;255000
vpja59;1;6844;6997;414,5;17,5999999999999;153;255
vpja59;1;7022;7233;447,5;68,5;211;255
vpja59;1;7439;7494;478,8;64,6999999999999;55;255
vpja59;1;7517;8354;451,8;64,5999999999999;837;255
vpja59;1;8366;9387;454,9;86,5;1021;255
vpja59;1;9412;9560;441,8;35,9;148;255
vpja59;1;9640;9784;123,6;-294,7;144;255000
vpja59;1;9805;10000;112,7;-308,9;195;255000
vpja59;2;294;403;-34,6999999999999;-244,1;109;255000
vpja59;2;418;725;-44,6999999999999;-250,1;307;255000
vpja59;2;745;900;-9,39999999999998;-252,6;155;255000
vpja59;2;978;1144;411,4;228,9;166;255
vpja59;2;1167;1436;426,6;274,7;269;255
vpja59;2;1457;1943;397,8;227,9;486;255
vpja59;2;1967;2303;464,3;269,2;336;255
vpja59;2;2325;2553;444,7;312,5;228;255
vpja59;2;2568;3117;424,5;316,8;549;255
vpja59;2;3150;3311;469,3;226,1;161;255
vpja59;2;3407;3506;21,2;-246,3;99;0
vpja59;2;3531;3776;-31;-252,5;245;255000
vpja59;2;3795;4238;-53,6999999999999;-255,5;443;255000
vpja59;2;4258;4511;-18,0999999999999;-251,7;253;255000
vpja59;2;4530;4839;-54,8;-248,9;309;255000
vpja59;2;4861;5162;-20,6999999999999;-243,3;301;255000
vpja59;2;5250;5497;392,1;240,6;247;255
vpja59;2;5523;5780;445,8;282,3;257;255
vpja59;2;5795;6019;421,6;298,2;224;255
vpja59;2;6034;6257;407,5;333,6;223;0
vpja59;2;6267;6655;404,3;352;388;0
vpja59;2;6758;6878;-367;303;120;255255000
vpja59;2;6905;7160;-413,5;267,8;255;255255000
vpja59;2;7174;7335;-422,7;243,9;161;255255000
vpja59;2;7507;7652;-36;-283,4;145;255000
vpja59;2;7663;8253;-54,8;-269,4;590;255000
vpja59;2;8276;8563;-12;-264,3;287;255000
vpja59;2;8582;9160;-47,0999999999999;-265;578;255000
vpja59;2;9172;9433;-58,4;-268,8;261;255000
vpja59;2;9455;9627;-13,9;-259,4;172;255000
vpja59;2;9637;9958;-2,59999999999991;-261,9;321;255000
vpja59;3;272;469;120,1;-110,3;197;255000
vpja59;3;481;1194;121,7;-106,6;713;255000
vpja59;3;1202;1540;105,2;-101,1;338;255000
vpja59;3;1609;1820;-188,6;308,6;211;255
vpja59;3;1838;2028;-220;295,7;190;255
vpja59;3;2045;2198;-236,3;294,8;153;255
vpja59;3;2278;2421;126,6;-126,3;143;255000
vpja59;3;2439;2752;107,5;-99,4999999999999;313;255000
vpja59;3;2768;2999;129,3;-104,6;231;255000
vpja59;3;3010;3698;116,3;-106,5;688;255000
vpja59;3;3746;4210;-19,7;62,7;464;0
vpja59;3;4273;4488;413,8;205,2;215;0
vpja59;3;4500;5078;404,3;191,6;578;0
vpja59;3;5135;5250;365,3;456,1;115;255255000
vpja59;3;5267;5552;387,3;439,5;285;255255000
vpja59;3;5574;6016;354,2;383,5;442;255255000
vpja59;3;6044;6618;446,8;282;574;0
vpja59;3;6653;6855;399,9;192,1;202;0
vpja59;3;6873;7111;401,7;152,5;238;0
vpja59;3;7176;7335;313,4;-212,9;159;0
vpja59;3;7411;7537;-95,2;-272,1;126;0
vpja59;3;7610;8242;-494,4;-246,4;632;0
vpja59;3;8265;8668;-521,4;-252;403;0
vpja59;3;8738;9043;-463,5;54,6;305;0
vpja59;3;9136;9248;112,9;-142,1;112;255000
vpja59;3;9273;9800;118,7;-105,3;527;255000
vpja59;3;9818;9999;111,1;-111,9;181;255000
vpja59;4;256;1223;-98,3;-152;967;255000
vpja59;4;1232;1450;-83,1;-168,3;218;255000
vpja59;4;1524;1698;7,70000000000005;145,6;174;255
vpja59;4;1713;2734;9,70000000000005;115,5;1021;255
vpja59;4;2779;3652;-82,2;-171,5;873;255000
vpja59;4;3659;4366;-77,8;-178;707;255000
vpja59;4;4429;4752;-259,9;142;323;255255000
vpja59;4;4777;4844;-217,4;132,7;67;0
vpja59;4;4937;5141;36,2;-357,8;204;0
vpja59;4;5168;5414;127,2;-380,7;246;0
vpja59;4;5453;5813;226,5;-388,5;360;0
vpja59;4;5833;6048;175;-395,8;215;0
vpja59;4;6092;6729;-2,29999999999995;-372;637;0
vpja59;4;6786;6932;-80,7;-146,2;146;255000
vpja59;4;6949;7680;-72,3;-180,8;731;255000
vpja59;4;7867;7929;-106,1;-205,3;62;255000
vpja59;4;7953;9187;-65;-196,7;1234;255000
vpja59;4;9204;9484;-43;-182,6;280;0
vpja59;4;9537;10000;68,8;-392,7;463;0
vpja59;5;274;459;-43;-269;185;255000
vpja59;5;472;971;-66,1;-257,5;499;255000
vpja59;5;985;1297;-68,7;-226,1;312;0
vpja59;5;1309;1740;-80;-248,7;431;0
vpja59;5;1756;2169;-72,8000000000001;-265,7;413;255000
vpja59;5;2185;3327;-104,8;-263;1142;0
vpja59;5;3335;3535;-93,3000000000001;-265,2;200;0
vpja59;5;3556;3802;-53,6;-267,9;246;255000
vpja59;5;3826;4171;-69,9;-232,1;345;255000
vpja59;5;4189;4844;-67,5;-276,1;655;255000
vpja59;5;4858;5530;-80,9;-279,6;672;255000
vpja59;5;5540;5764;-88,8000000000001;-276,8;224;255000
vpja59;5;5782;6388;-56,6;-277,7;606;255000
vpja59;5;6473;6651;-269,6;108,5;178;255
vpja59;5;6698;7239;-349,6;164,9;541;255
vpja59;5;7325;7866;-72,3000000000001;-273,1;541;255000
vpja59;5;7945;8250;335;193,5;305;255255000
vpja59;5;8272;8535;362,9;224,8;263;255255000
vpja59;5;8585;8955;468,2;-70,2;370;0
vpja59;5;8997;9124;304,6;-65,2;127;0
vpja59;5;9140;9908;284,7;-67,6;768;0
vpja59;5;9928;10000;266,4;-70,1;72;0
vpja59;6;317;474;-61;-214,6;157;255000
vpja59;6;490;621;-57,8;-223,8;131;255000
vpja59;6;917;1255;-74,6999999999999;-222;338;255000
vpja59;6;1274;1531;-79,3;-187,9;257;255000
vpja59;6;1550;1811;-70,1999999999999;-233,1;261;255000
vpja59;6;1843;2034;-61,4;-246,6;191;255000
vpja59;6;2047;2544;-48,1;-248,1;497;255000
vpja59;6;2612;2726;108,5;184,3;114;0
vpja59;6;2749;2979;150,2;159,3;230;255
vpja59;6;2996;3390;175,3;169,6;394;255
vpja59;6;3407;3621;157,1;168,1;214;255
vpja59;6;3685;3840;-247,7;275,1;155;0
vpja59;6;3860;4162;-223,2;265,5;302;0
vpja59;6;4185;4567;-289,6;249,4;382;0
vpja59;6;4591;5165;-221,3;272,6;574;0
vpja59;6;5172;6024;-210,8;265,9;852;0
vpja59;6;6032;6258;-186,7;257,6;226;255255000
vpja59;6;6325;6524;-246,5;-81,7;199;2,55e+08
vpja59;6;6570;6711;-99,4;-247,6;141;255000
vpja59;6;6737;7092;-59,6;-227,6;355;255000
vpja59;6;7134;7332;-176,6;-57,7;198;2,55e+08
vpja59;6;7351;7858;-156,8;-65,2;507;2,55e+08
vpja59;6;7893;8357;-193,8;-208,7;464;255000
vpja59;6;8426;8663;-458,3;49,1;237;0
vpja59;6;8704;8971;-549,7;156;267;0
vpja59;6;9175;9250;-226,4;218,5;75;255255000
vpja59;6;9292;9470;-203,4;263,5;178;0
vpja59;6;9481;10000;-195,6;270,5;519;0
vpja59;7;276;499;114,9;-247,7;223;255000
vpja59;7;512;852;98,1999999999999;-244,7;340;255000
vpja59;7;863;1062;89,6999999999999;-228,9;199;255000
vpja59;7;1073;1290;92,1999999999999;-238,6;217;255000
vpja59;7;1297;1433;97,8000000000001;-247,2;136;255000
vpja59;7;1526;1785;-449,6;81,5;259;255
vpja59;7;1811;2397;-411,5;96,7;586;255
vpja59;7;2419;2552;-439,4;101,6;133;255
vpja59;7;2643;3411;250,1;197,7;768;255255000
vpja59;7;3493;3651;386,3;-267,6;158;0
