vp;trial;timest;timeend;x;y;duration;roi
vpja87;1;416;716;12,6;-363,1;300;255000
vpja87;1;775;988;-314,2;-331,2;213;0
vpja87;1;1045;1226;17,9;-381,9;181;255000
vpja87;1;1324;1571;405,1;322,2;247;255
vpja87;1;1671;1870;-446,1;320,6;199;255255000
vpja87;1;2088;2276;-282,9;240,6;188;255255000
vpja87;1;2335;2506;-530,1;380,2;171;255255000
vpja87;1;2569;2715;-145,3;199,1;146;0
vpja87;1;2744;2914;-58,3;124,8;170;0
vpja87;1;2988;3142;-455,2;-84,6;154;0
vpja87;1;3185;3408;-479,9;-273,5;223;0
vpja87;1;3437;3844;-347,8;-298,6;407;0
vpja87;1;3907;4184;23,8;-412,7;277;255000
vpja87;1;4204;4403;42,7;-430,5;199;255000
vpja87;1;4417;4883;60,5;-423,9;466;255000
vpja87;1;4905;5146;6,79999999999995;-420,7;241;255000
vpja87;1;5250;5541;432,3;312,1;291;0
vpja87;1;5603;5994;640,8;106,6;391;NA
vpja87;1;6034;6161;627,3;-84,7;127;0
vpja87;1;6215;6317;363;-50,1;102;0
vpja87;1;6378;6520;65,3;-385,3;142;255000
vpja87;1;6541;6756;62,4;-419,5;215;255000
vpja87;1;6818;6950;89,3;-164,9;132;2,55e+08
vpja87;1;7010;7179;2,79999999999995;62,4;169;2,55e+08
vpja87;1;7947;8180;314,5;-252,5;233;0
vpja87;1;8205;8431;365;-323;226;0
vpja87;1;8457;8596;430;-357,2;139;0
vpja87;1;8657;8817;103,2;-417,9;160;0
vpja87;1;8842;9365;51,5;-422,9;523;255000
vpja87;1;9399;9552;-70,7;-404,4;153;255000
vpja87;1;9607;9866;-231,3;-339,6;259;0
vpja87;1;9892;10000;-206;-374;108;0
vpja87;2;312;483;-35,9000000000001;-264,9;171;255000
vpja87;2;493;572;-39,7;-243;79;255000
vpja87;2;748;933;-43;-202,1;185;255000
vpja87;2;954;1231;-48,2;-236,4;277;255000
vpja87;2;1241;1726;-40,7;-251,1;485;255000
vpja87;2;1735;1912;-35,1;-260,2;177;255000
vpja87;2;2005;2116;-508,7;279,5;111;0
vpja87;2;2144;2501;-473,6;229,5;357;255
vpja87;2;2522;3363;-512,2;197,4;841;255
vpja87;2;3454;3702;366,8;140,8;248;255255000
vpja87;2;3725;3912;334,2;188,9;187;255255000
vpja87;2;3940;4203;433,7;227,2;263;255255000
vpja87;2;4239;4549;421,2;117,7;310;255255000
vpja87;2;4608;4770;220,3;-104,9;162;0
vpja87;2;4944;5077;-13;-247,3;133;255000
vpja87;2;5095;5258;-41,6;-253,2;163;255000
vpja87;2;5327;5541;-494,1;-62,8;214;0
vpja87;2;5568;5805;-401,2;-47,6;237;0
vpja87;2;5834;6010;-517,9;0,200000000000045;176;0
vpja87;2;6027;6261;-531,1;13,5;234;0
vpja87;2;6291;6525;-603,4;168,1;234;0
vpja87;2;6586;6710;-583,2;503,7;124;NA
vpja87;2;6774;6907;-470,9;237,6;133;255
vpja87;2;6992;7134;-426;-337,3;142;0
vpja87;2;7172;7344;-299,2;-435,7;172;0
vpja87;2;7399;7601;-51,4000000000001;-443,2;202;0
vpja87;2;7630;7805;44;-448,1;175;0
vpja87;2;7880;8203;549,9;-328,3;323;0
vpja87;2;8228;8674;596,3;-269,5;446;0
vpja87;2;8747;8969;518,2;185,9;222;255255000
vpja87;2;9025;9161;485,3;401,1;136;0
vpja87;2;9230;9368;32;163,4;138;0
vpja87;2;9445;9642;-446,9;227,9;197;255
vpja87;2;9891;10000;-55,8000000000001;10,5;109;2,55e+08
vpja87;3;265;464;132,9;-230,2;199;255000
vpja87;3;490;771;122,7;-286;281;255000
vpja87;3;791;885;92,5999999999999;-285,4;94;255000
vpja87;3;981;1162;282,4;402,1;181;255
vpja87;3;1185;1592;321,7;356,2;407;255
vpja87;3;1660;1844;-136,2;328,5;184;0
vpja87;3;1909;3170;308;349,8;1261;255
vpja87;3;3285;3477;-421,3;254,4;192;255255000
vpja87;3;3497;3741;-458,1;274,9;244;255255000
