vp;trial;timest;timeend;x;y;duration;roi
vpja25;1;281;351;-73,8;-82,4;70;2,55e+08
vpja25;1;383;517;-76,5999999999999;-192,8;134;255000
vpja25;1;536;961;-112,2;-192,9;425;0
vpja25;1;1006;1134;-189,4;12,6;128;2,55e+08
vpja25;1;1184;1429;-281,9;158,3;245;2,55e+08
vpja25;1;1494;1777;-116,5;-219,8;283;255000
vpja25;1;1787;2479;-118,7;-202,2;692;0
vpja25;1;2544;2770;320,5;-397,1;226;0
vpja25;1;2801;2884;407,4;-367,6;83;0
vpja25;1;2939;3069;564,1;-200,8;130;0
vpja25;1;3110;3322;615,9;-136,7;212;0
vpja25;1;3363;3545;420,3;26,3000000000001;182;0
vpja25;1;3578;3885;292,4;26,8000000000001;307;0
vpja25;1;3942;3998;53,3000000000001;198,6;56;0
vpja25;1;4167;4314;13,3000000000001;103,9;147;255255000
vpja25;1;4337;4691;-4,79999999999995;66,1;354;255255000
vpja25;1;4771;5196;-421,2;26,7;425;255
vpja25;1;5235;5323;-418,8;90,4000000000001;88;0
vpja25;1;5369;5604;-282,3;133,6;235;2,55e+08
vpja25;1;5662;5877;-134,1;-57,3;215;2,55e+08
vpja25;1;5932;6065;-76,5;-199,6;133;255000
vpja25;1;6084;6329;-95,4;-218,4;245;255000
vpja25;1;6336;6857;-106;-216;521;255000
vpja25;1;7078;7284;308,8;-114,8;206;0
vpja25;1;7329;7598;387,3;-54,6;269;0
vpja25;1;7627;7797;288,4;-43,3;170;0
vpja25;1;7869;8100;-95,1999999999999;-210,3;231;255000
vpja25;1;8110;8431;-104,8;-208,9;321;255000
vpja25;1;8507;8758;278,6;-417,9;251;0
vpja25;1;8785;8920;355,1;-376;135;0
vpja25;1;8983;9117;570;-147,4;134;0
vpja25;1;9150;9646;600,1;-112,3;496;0
vpja25;1;9712;9825;301,4;128,2;113;0
vpja25;1;9882;10000;36,9000000000001;166,2;118;0
vpja25;2;233;324;-194,3;-135,8;91;2,55e+08
vpja25;2;352;708;-213,5;-186,7;356;0
vpja25;2;786;950;-304,2;314,1;164;0
vpja25;2;997;1139;-436,6;340,2;142;0
vpja25;2;1163;1586;-473,1;330,7;423;0
vpja25;2;1648;1924;-141,9;328,5;276;255255000
vpja25;2;1960;2155;-190;216,8;195;2,55e+08
vpja25;2;2225;2384;-200,6;-197;159;255000
vpja25;2;2394;3090;-205,3;-194,1;696;0
vpja25;2;3122;3376;-175,7;-212,3;254;255000
vpja25;2;3474;3596;-294,3;83,9000000000001;122;2,55e+08
vpja25;2;3629;4018;-429,5;271,4;389;255
vpja25;2;4055;4191;-382,3;193;136;0
vpja25;2;4270;4523;-104,6;-143;253;2,55e+08
vpja25;2;4554;4841;-21,1;-204,6;287;0
vpja25;2;4856;5671;-20,2;-238,1;815;0
vpja25;2;5692;5906;-63,8;-219,3;214;0
vpja25;2;5924;6300;-75,1;-202,3;376;0
vpja25;2;6328;6684;-7,10000000000002;-216,1;356;0
vpja25;2;6710;7093;-18,9;-162,6;383;0
vpja25;2;7124;7189;10,8;-208,8;65;0
vpja25;2;7212;7456;-30;-221,2;244;0
vpja25;2;7494;7781;94,0999999999999;-233,4;287;0
vpja25;2;7834;8381;288;-314,1;547;0
vpja25;2;8403;8574;238,9;-292,7;171;0
vpja25;2;8766;8990;197,2;-235,1;224;0
vpja25;2;9066;9253;442,9;51,4000000000001;187;0
vpja25;2;9271;9572;410,8;58,8000000000001;301;0
vpja25;2;9631;10000;194,6;-171,5;369;0
vpja25;3;187;490;-65,5;-92,3;303;2,55e+08
vpja25;3;553;679;13,5;212,8;126;0
vpja25;3;720;1022;216,2;247,2;302;0
vpja25;3;1040;1172;240,7;257,7;132;0
vpja25;3;1247;1371;-142,8;336,1;124;255255000
vpja25;3;1396;1763;-162;347,1;367;255255000
vpja25;3;1825;1939;-110,9;-65,3;114;2,55e+08
vpja25;3;1986;2229;-73,4;-155,3;243;255000
vpja25;3;2252;2494;-65,8;-118,9;242;2,55e+08
vpja25;3;2558;2636;-107;173,7;78;0
vpja25;3;2674;2996;-111,4;236,6;322;2,55e+08
vpja25;3;3062;3603;205,5;25,6;541;0
vpja25;3;3647;3698;73,7;-70,5;51;0
vpja25;3;3750;3943;11,1;-184,8;193;0
vpja25;3;4015;4348;-403,9;-142,5;333;0
vpja25;3;4400;4725;-146,5;-125,3;325;2,55e+08
vpja25;3;4763;4906;-75;-105,7;143;2,55e+08
vpja25;3;5065;5293;-55,8;-129,4;228;2,55e+08
vpja25;3;5311;5578;-75,6;-166,5;267;255000
vpja25;3;5878;5937;614,5;-287,5;59;0
vpja25;3;6035;6076;-180,5;-152,1;41;2,55e+08
vpja25;3;6227;6628;-160,5;-153,2;401;2,55e+08
vpja25;3;6649;6976;-144,3;-175,3;327;255000
vpja25;3;7007;7407;-66,2;-187,3;400;255000
vpja25;3;7428;7645;-89,5;-157,9;217;255000
vpja25;3;7723;7925;-99;263,6;202;2,55e+08
vpja25;3;7950;8158;-85,5;232,6;208;2,55e+08
vpja25;3;8182;8534;-137,9;243,3;352;2,55e+08
vpja25;3;8583;8810;-153,1;-68,2;227;2,55e+08
vpja25;3;8836;8966;-189,6;-0,700000000000045;130;2,55e+08
vpja25;3;8990;9161;-193,1;29,4;171;2,55e+08
vpja25;3;9284;9415;-141,8;-178,6;131;255000
vpja25;3;9452;9783;-200,2;-152,9;331;2,55e+08
vpja25;3;9829;10000;-64,7;-147,5;171;255000
vpja25;4;193;283;8,80037531682137;-112,511771937527;90;2,55e+08
vpja25;4;322;530;-15,7996246831786;-196,311771937527;208;255000
vpja25;4;603;784;-426,399624683179;238,988228062473;181;255
vpja25;4;808;993;-473,699624683179;217,288228062473;185;255
vpja25;4;1030;1113;-460,899624683179;274,288228062473;83;255
vpja25;4;1197;1747;-3,19962468317863;-180,311771937527;550;255000
vpja25;4;1773;2227;66,4003753168213;-182,011771937527;454;255000
vpja25;4;2254;2727;9,60037531682133;-196,311771937527;473;255000
vpja25;4;2811;3122;279,300375316821;239,388228062473;311;255255000
vpja25;4;3184;3335;5,30037531682137;152,988228062473;151;2,55e+08
vpja25;4;3371;3643;-61,7996246831786;158,188228062473;272;2,55e+08
vpja25;4;3690;3906;-6,09962468317872;-158,911771937527;216;255000
vpja25;4;3926;4301;-4,59962468317872;-196,911771937527;375;255000
vpja25;4;4324;4480;31,0003753168213;-199,411771937527;156;255000
vpja25;4;4568;4743;-384,399624683179;247,088228062473;175;255
vpja25;4;4768;4977;-427,499624683179;228,488228062473;209;255
vpja25;4;5015;5200;-421,899624683179;303,388228062473;185;255
vpja25;4;5225;5674;-377,399624683179;292,488228062473;449;255
vpja25;4;5702;6006;-422,699624683179;360,388228062473;304;0
vpja25;4;6226;6551;341,400375316821;241,988228062473;325;255255000
vpja25;4;6572;6925;337,900375316821;218,788228062473;353;255255000
vpja25;4;7014;7174;-7,69962468317863;-180,411771937527;160;255000
vpja25;4;7196;7430;-16,9996246831787;-213,011771937527;234;255000
vpja25;4;7438;7731;-22,5996246831787;-224,811771937527;293;255000
vpja25;4;7817;7982;-395,899624683179;181,588228062473;165;255
vpja25;4;8014;8253;-432,499624683179;196,988228062473;239;255
vpja25;4;8293;8516;-430,099624683179;275,488228062473;223;255
vpja25;4;8617;8749;268,200375316821;245,888228062473;132;255255000
vpja25;4;8788;8929;333,400375316821;245,588228062473;141;255255000
vpja25;4;9108;9387;443,500375316821;86,3882280624732;279;0
vpja25;4;9457;9618;58,0003753168213;-170,711771937527;161;2,55e+08
vpja25;4;9644;10000;12,7003753168214;-204,511771937527;356;255000
vpja25;5;166;291;-64,0579310344827;-36,564827586207;125;2,55e+08
vpja25;5;314;533;-79,5579310344827;-79,664827586207;219;255000
vpja25;5;597;901;170,242068965517;151,635172413793;304;255
vpja25;5;915;1112;171,942068965517;131,935172413793;197;255
vpja25;5;1189;1364;-371,257931034483;171,335172413793;175;255255000
vpja25;5;1399;1618;-420,457931034483;165,135172413793;219;255255000
vpja25;5;1651;2137;-503,457931034483;163,935172413793;486;255255000
vpja25;5;2156;2657;-516,657931034483;181,135172413793;501;0
vpja25;5;2689;3122;-406,857931034483;178,435172413793;433;255255000
vpja25;5;3165;3442;-487,257931034483;196,635172413793;277;255255000
vpja25;5;3459;3694;-505,757931034483;190,935172413793;235;0
vpja25;5;3718;4440;-443,157931034483;166,535172413793;722;255255000
vpja25;5;4521;4686;-119,657931034483;-15,7648275862069;165;2,55e+08
vpja25;5;4754;5068;-393,857931034483;-301,864827586207;314;0
vpja25;5;5139;5221;-60,8579310344827;-321,464827586207;82;0
vpja25;5;5376;5432;-80,2579310344827;-210,664827586207;56;0
vpja25;5;5481;5720;-109,057931034483;-77,164827586207;239;255000
vpja25;5;5802;6073;371,542068965517;68,535172413793;271;0
vpja25;5;6107;6285;402,142068965517;109,735172413793;178;0
vpja25;5;6362;6481;-58,9579310344827;-71,364827586207;119;255000
vpja25;5;6504;6912;-97,5579310344827;-70,264827586207;408;255000
vpja25;5;6978;7299;-61,4579310344827;173,535172413793;321;0
vpja25;5;7349;7598;-103,357931034483;338,835172413793;249;2,55e+08
vpja25;5;7675;7918;-107,657931034483;-45,164827586207;243;2,55e+08
vpja25;5;7985;8284;146,142068965517;137,435172413793;299;0
vpja25;5;8355;8572;-81,8579310344827;-18,664827586207;217;2,55e+08
vpja25;5;8737;8910;-25,9579310344827;-332,664827586207;173;0
vpja25;5;9001;9197;-161,757931034483;135,035172413793;196;0
vpja25;5;9246;9411;-66,4579310344827;235,835172413793;165;2,55e+08
vpja25;5;9462;9668;163,242068965517;172,335172413793;206;0
vpja25;5;9694;9893;187,442068965517;147,135172413793;199;255
vpja25;5;9928;10000;151,542068965517;222,935172413793;72;0
vpja25;6;290;584;-570,796551724138;225,710344827586;294;0
vpja25;6;668;761;-122,996551724138;-271,189655172414;93;0
vpja25;6;796;993;-61,4965517241379;-245,889655172414;197;0
vpja25;6;1014;1646;-84,7965517241379;-284,389655172414;632;0
vpja25;6;1701;1949;-87,7965517241379;-132,989655172414;248;2,55e+08
vpja25;6;2004;2212;-64,8965517241379;-255,289655172414;208;0
vpja25;6;2304;2616;386,503448275862;184,810344827586;312;0
vpja25;6;2694;2965;56,5034482758621;397,510344827586;271;0
vpja25;6;3028;3282;-197,996551724138;254,310344827586;254;0
vpja25;6;3310;3469;-271,696551724138;273,710344827586;159;0
vpja25;6;3520;3676;-404,796551724138;325,610344827586;156;0
vpja25;6;3723;3962;-501,096551724138;407,110344827586;239;255
vpja25;6;4045;4209;-540,796551724138;-48,1896551724137;164;0
vpja25;6;4262;4355;-368,096551724138;-129,289655172414;93;0
vpja25;6;4421;4556;-544,596551724138;168,710344827586;135;255
vpja25;6;4600;4851;-545,296551724138;302,410344827586;251;255
vpja25;6;4873;5138;-584,296551724138;282,710344827586;265;0
vpja25;6;5235;5408;-430,696551724138;-135,689655172414;173;0
vpja25;6;5458;5691;-310,696551724138;-177,389655172414;233;0
vpja25;6;5735;5930;-216,896551724138;-165,189655172414;195;0
vpja25;6;5975;6284;-65,696551724138;-247,089655172414;309;0
vpja25;6;6470;6561;-55,096551724138;-245,989655172414;91;255000
vpja25;6;6651;6986;167,003448275862;367,910344827586;335;255255000
vpja25;6;7078;7278;-433,496551724138;292,410344827586;200;0
vpja25;6;7384;7613;-19,4965517241379;-207,389655172414;229;255000
vpja25;6;7638;7853;-79,2965517241379;-268,689655172414;215;0
vpja25;6;7871;8034;-89,696551724138;-270,189655172414;163;0
vpja25;6;8128;8923;108,003448275862;339,510344827586;795;255255000
vpja25;6;9017;9171;17,1034482758621;-289,289655172414;154;255000
vpja25;6;9207;9406;-40,4965517241379;-293,489655172414;199;255000
vpja25;6;9519;10000;-488,096551724138;187,710344827586;481;255
vpja25;7;191;308;-84,8304347826087;-105,880797101449;117;2,55e+08
vpja25;7;331;628;-114,030434782609;-129,580797101449;297;2,55e+08
vpja25;7;638;1292;-126,330434782609;-149,880797101449;654;255000
vpja25;7;1343;1817;-268,030434782609;100,019202898551;474;255
vpja25;7;1889;2302;69,9695652173914;129,319202898551;413;0
vpja25;7;2320;2689;41,2695652173913;127,019202898551;369;0
vpja25;7;2743;2895;-85,3304347826087;-152,680797101449;152;255000
vpja25;7;2921;3152;-117,830434782609;-144,680797101449;231;255000
vpja25;7;3295;3512;-82,4304347826087;-143,680797101449;217;255000
vpja25;7;3536;3925;-114,030434782609;-152,980797101449;389;255000
vpja25;7;4010;4215;480,469565217391;-149,380797101449;205;0
vpja25;7;4243;4356;535,969565217391;-198,480797101449;113;0
vpja25;7;4449;4553;-21,3304347826087;-144,780797101449;104;0
vpja25;7;4590;4796;-80,3304347826087;-146,680797101449;206;255000
vpja25;7;4819;4989;-110,430434782609;-153,880797101449;170;255000
vpja25;7;5001;5433;-122,430434782609;-156,480797101449;432;255000
vpja25;7;5503;5595;-254,030434782609;68,5192028985507;92;0
vpja25;7;5632;6146;-273,930434782609;145,619202898551;514;0
vpja25;7;6213;6384;33,3695652173914;164,219202898551;171;0
vpja25;7;6454;6573;-97,3304347826087;-97,6807971014493;119;2,55e+08
vpja25;7;6593;7459;-118,330434782609;-125,980797101449;866;2,55e+08
vpja25;7;7508;7709;24,3695652173914;92,1192028985507;201;0
vpja25;7;7742;7820;33,2695652173913;115,019202898551;78;255255000
vpja25;7;8035;8184;28,2695652173913;89,4192028985507;149;0
vpja25;7;8243;8851;-270,030434782609;114,719202898551;608;255
vpja25;7;8914;9088;-159,230434782609;-112,280797101449;174;2,55e+08
vpja25;7;9113;10000;-120,830434782609;-137,580797101449;887;2,55e+08
vpja25;8;194;252;17,4;-138,7;58;2,55e+08
vpja25;8;289;525;41;-161,9;236;255000
vpja25;8;613;857;289,5;231,4;244;255
vpja25;8;944;1370;-393,1;232,7;426;255255000
vpja25;8;1534;1786;21,1999999999999;-167,7;252;255000
vpja25;8;1815;1900;45,8;-183,1;85;255000
vpja25;8;2038;2057;69,8;-186,7;19;255000
vpja25;8;2063;2466;57;-185,5;403;255000
vpja25;8;2475;2768;52,1999999999999;-181,3;293;255000
vpja25;8;2826;3105;13,4;-4,70000000000005;279;2,55e+08
vpja25;8;3165;3354;176,3;124,7;189;2,55e+08
vpja25;8;3401;3599;321,1;244,3;198;255
vpja25;8;3663;4103;71,7;-162,9;440;255000
vpja25;8;4121;4730;41,9;-168,7;609;255000
vpja25;8;4788;5014;7;59,6;226;2,55e+08
vpja25;8;5050;5236;55,3;78,6999999999999;186;2,55e+08
vpja25;8;5320;5611;-338;233,5;291;255255000
vpja25;8;5643;5868;-404,7;215,1;225;255255000
vpja25;8;5902;6252;-504,4;156,8;350;255255000
vpja25;8;6296;6640;-372,3;227,2;344;255255000
vpja25;8;6671;7034;-313,9;198,5;363;255255000
vpja25;8;7056;7238;-290;211,9;182;255255000
