vp;trial;timest;timeend;x;y;duration;roi
vpja28;1;200;257;3,22584269662923;3,20112359550558;57;2,55e+08
vpja28;1;300;420;-42,2741573033708;-262,898876404494;120;2,55e+08
vpja28;1;448;582;-69,6741573033707;-355,098876404494;134;255000
vpja28;1;592;1325;-80,1741573033707;-339,698876404494;733;0
vpja28;1;1392;1512;-226,974157303371;135,001123595506;120;0
vpja28;1;1548;1729;-373,174157303371;199,201123595506;181;255
vpja28;1;1756;2194;-419,974157303371;243,101123595506;438;255
vpja28;1;2219;2518;-386,774157303371;188,001123595506;299;255
vpja28;1;2766;2791;304,625842696629;74,9011235955056;25;0
vpja28;1;2808;3125;304,025842696629;118,201123595506;317;0
vpja28;1;3136;3383;319,225842696629;125,501123595506;247;0
vpja28;1;3434;3600;496,325842696629;-153,598876404494;166;0
vpja28;1;3647;3875;111,525842696629;-225,798876404494;228;0
vpja28;1;3898;4196;127,925842696629;-272,698876404494;298;0
vpja28;1;4243;4726;-174,874157303371;-222,198876404494;483;0
vpja28;1;4772;4901;-375,974157303371;-257,898876404494;129;0
vpja28;1;4927;5115;-450,174157303371;-270,298876404494;188;0
vpja28;1;5149;5353;-444,274157303371;-382,198876404494;204;0
vpja28;1;5382;5564;-355,674157303371;-372,998876404494;182;0
vpja28;1;5607;6143;-74,6741573033707;-342,098876404494;536;255000
vpja28;1;6211;6509;-397,774157303371;184,801123595506;298;255
vpja28;1;6536;6793;-432,874157303371;249,901123595506;257;255
vpja28;1;7036;7392;-369,674157303371;140,701123595506;356;0
vpja28;1;7461;7717;305,425842696629;143,001123595506;256;0
vpja28;1;7728;8144;308,625842696629;135,801123595506;416;0
vpja28;1;8155;8291;304,025842696629;124,201123595506;136;0
vpja28;1;8340;8567;484,225842696629;-161,998876404494;227;0
vpja28;1;8584;8820;515,525842696629;-164,898876404494;236;0
vpja28;1;8851;9072;620,725842696629;-132,698876404494;221;0
vpja28;1;9084;9182;628,425842696629;-149,698876404494;98;0
